artists,id,name,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,analysis_url,duration_ms,time_signature
Christabelle,0peNaLeCABe70ovtFgGENP,Taboo,36,spotify:track:0peNaLeCABe70ovtFgGENP,0.638,0.624,7,-6.219,1,0.0396,0.202,0.0,0.632,0.147,121.875,audio_features,https://api.spotify.com/v1/audio-analysis/0peNaLeCABe70ovtFgGENP,181551,4
Claudia Faniello,2gVByOGeervnFoKHx6FjTz,Breathlessly,27,spotify:track:2gVByOGeervnFoKHx6FjTz,0.521,0.478,1,-5.741,1,0.0273,0.661,0.0,0.0873,0.19,75.997,audio_features,https://api.spotify.com/v1/audio-analysis/2gVByOGeervnFoKHx6FjTz,180089,4
Ira Losco,6t9ECIs2ypkHQQ49VvhA3h,Walk On Water,40,spotify:track:6t9ECIs2ypkHQQ49VvhA3h,0.375,0.807,3,-4.731,0,0.0509,0.00356,1.14e-06,0.131,0.18,123.873,audio_features,https://api.spotify.com/v1/audio-analysis/6t9ECIs2ypkHQQ49VvhA3h,185720,4
Amber,1kG3N1BIMus3niKinXFtYX,Warrior,0,spotify:track:1kG3N1BIMus3niKinXFtYX,0.407,0.796,8,-4.061,1,0.0659,0.0872,5.23e-06,0.234,0.211,76.974,audio_features,https://api.spotify.com/v1/audio-analysis/1kG3N1BIMus3niKinXFtYX,179669,4
FireLight,0kekgA2kWSWkCoqaeRuxpk,Coming Home,31,spotify:track:0kekgA2kWSWkCoqaeRuxpk,0.502,0.695,1,-6.285,1,0.037,0.0238,1.32e-05,0.0602,0.317,128.049,audio_features,https://api.spotify.com/v1/audio-analysis/0kekgA2kWSWkCoqaeRuxpk,177187,4
Gianluca,7sg0OHa6JLbaS6Zfbn70bd,Tomorrow,26,spotify:track:7sg0OHa6JLbaS6Zfbn70bd,0.572,0.645,9,-6.694,1,0.0386,0.741,0.0,0.0871,0.823,199.899,audio_features,https://api.spotify.com/v1/audio-analysis/7sg0OHa6JLbaS6Zfbn70bd,181867,4
Kurt Calleja,3crsaMSUy4NWIm0ARcMRFK,This Is The Night - ESC 2012,32,spotify:track:3crsaMSUy4NWIm0ARcMRFK,0.651,0.874,0,-4.176,1,0.0404,0.00118,0.0,0.0678,0.636,122.02,audio_features,https://api.spotify.com/v1/audio-analysis/3crsaMSUy4NWIm0ARcMRFK,182480,4
Glen Vella,3jUmg6CcfuBE0WDFmyPfnH,One Life - Main Pass,22,spotify:track:3jUmg6CcfuBE0WDFmyPfnH,0.695,0.901,9,-3.267,0,0.0828,0.0565,0.0,0.0741,0.305,136.933,audio_features,https://api.spotify.com/v1/audio-analysis/3jUmg6CcfuBE0WDFmyPfnH,179213,4
Thea Garrett,4VdpxZEaML8zA7V8RPoTPk,My Dream,20,spotify:track:4VdpxZEaML8zA7V8RPoTPk,0.446,0.699,6,-5.24,1,0.038,0.0979,0.0,0.551,0.29,137.926,audio_features,https://api.spotify.com/v1/audio-analysis/4VdpxZEaML8zA7V8RPoTPk,179997,4
Chiara,6M8nlXniw9MEh7uqlAMe8e,What If We - ESC 2009,23,spotify:track:6M8nlXniw9MEh7uqlAMe8e,0.477,0.439,1,-6.815,1,0.0333,0.618,0.0,0.0738,0.139,123.205,audio_features,https://api.spotify.com/v1/audio-analysis/6M8nlXniw9MEh7uqlAMe8e,182600,4
Morena,18lnqLdO2KypPDxZJOscIp,Vodka - ESC 2008,20,spotify:track:18lnqLdO2KypPDxZJOscIp,0.504,0.998,5,-3.116,1,0.149,0.00287,1.64e-06,0.314,0.662,155.079,audio_features,https://api.spotify.com/v1/audio-analysis/18lnqLdO2KypPDxZJOscIp,180000,4
Olivia Lewis,0sQBamaf9Hb8XoJ79CfK3S,Vertigo - ESC 2007,22,spotify:track:0sQBamaf9Hb8XoJ79CfK3S,0.498,0.881,4,-4.869,0,0.0466,0.055,0.0,0.159,0.34,103.125,audio_features,https://api.spotify.com/v1/audio-analysis/0sQBamaf9Hb8XoJ79CfK3S,186000,3
Fabrizio Faniello,4W3eH4QXRYXSdHJGtLa1zt,I Do (Eurovision Mix),0,spotify:track:4W3eH4QXRYXSdHJGtLa1zt,0.536,0.984,10,-3.214,1,0.0742,0.0877,0.0,0.23,0.5,135.967,audio_features,https://api.spotify.com/v1/audio-analysis/4W3eH4QXRYXSdHJGtLa1zt,177360,4
Julie & Ludwig,14Q7wl2755cbjV36G2ByIw,On Again ... Off Again - ESC 2004,23,spotify:track:14Q7wl2755cbjV36G2ByIw,0.703,0.874,5,-4.251,0,0.0592,0.233,0.0,0.311,0.666,124.965,audio_features,https://api.spotify.com/v1/audio-analysis/14Q7wl2755cbjV36G2ByIw,185467,4
Ira Losco,6rF1ZmDKZKhEv49l2OrYCl,7th Wonder,26,spotify:track:6rF1ZmDKZKhEv49l2OrYCl,0.726,0.759,2,-3.677,1,0.0279,0.411,0.0,0.135,0.453,104.991,audio_features,https://api.spotify.com/v1/audio-analysis/6rF1ZmDKZKhEv49l2OrYCl,181133,4
Fabrizio Faniello,2TumtigUX7Z0RCiBlFT8YL,Another Summer Night - Radio Edit,17,spotify:track:2TumtigUX7Z0RCiBlFT8YL,0.682,0.933,9,-5.758,0,0.0809,0.144,0.0,0.0467,0.611,125.93,audio_features,https://api.spotify.com/v1/audio-analysis/2TumtigUX7Z0RCiBlFT8YL,176667,4
Claudette Pace,4Ngtct85sXmayXB5Ga7CuK,Desire - ESC 2000,23,spotify:track:4Ngtct85sXmayXB5Ga7CuK,0.712,0.815,7,-6.28,1,0.0948,0.345,0.0,0.058,0.524,105.953,audio_features,https://api.spotify.com/v1/audio-analysis/4Ngtct85sXmayXB5Ga7CuK,182787,4
Times Three,10gJ58ztG2nBtv9U0pbHAK,Believe ’n Peace - ESC 1999,14,spotify:track:10gJ58ztG2nBtv9U0pbHAK,0.687,0.785,2,-5.688,1,0.0343,0.00954,0.00338,0.248,0.431,129.021,audio_features,https://api.spotify.com/v1/audio-analysis/10gJ58ztG2nBtv9U0pbHAK,185253,4
Chiara,3s1GSTcK3WAVbQhpVVziKN,The One That I Love - ESC 1998,19,spotify:track:3s1GSTcK3WAVbQhpVVziKN,0.548,0.406,11,-6.567,1,0.0256,0.564,0.000164,0.0712,0.165,101.839,audio_features,https://api.spotify.com/v1/audio-analysis/3s1GSTcK3WAVbQhpVVziKN,185147,4
Debbie Scerri,2qRSeT24NFOTAinm83x6Wt,Let Me Fly - ESC 1997,14,spotify:track:2qRSeT24NFOTAinm83x6Wt,0.388,0.442,4,-6.163,0,0.0279,0.803,2.34e-06,0.119,0.246,147.965,audio_features,https://api.spotify.com/v1/audio-analysis/2qRSeT24NFOTAinm83x6Wt,185160,3
Miriam Christine,5uAzATY8QtaWvyRUKaKIPU,In A Woman’s Heart - ESC 1996,13,spotify:track:5uAzATY8QtaWvyRUKaKIPU,0.641,0.857,9,-4.821,0,0.0276,0.102,0.0,0.126,0.592,103.856,audio_features,https://api.spotify.com/v1/audio-analysis/5uAzATY8QtaWvyRUKaKIPU,182573,4
Mike Spiteri,2Khe9HyqasSBy3xwkZQCco,Keep Me In Mind - ESC 1995,17,spotify:track:2Khe9HyqasSBy3xwkZQCco,0.569,0.536,5,-6.74,1,0.0276,0.134,0.0,0.0717,0.345,160.924,audio_features,https://api.spotify.com/v1/audio-analysis/2Khe9HyqasSBy3xwkZQCco,187387,4
Chris and Moira,1iec3MC4r986WUnueEzlSa,More Than Love,0,spotify:track:1iec3MC4r986WUnueEzlSa,0.461,0.397,8,-14.464,1,0.0303,0.388,4e-06,0.107,0.244,99.664,audio_features,https://api.spotify.com/v1/audio-analysis/1iec3MC4r986WUnueEzlSa,190827,4
William Mangion,2vNnY9vB5JIV4o5I8Edf04,This Time - ESC 1993,14,spotify:track:2vNnY9vB5JIV4o5I8Edf04,0.581,0.372,10,-12.948,1,0.0353,0.473,0.0,0.0947,0.404,167.137,audio_features,https://api.spotify.com/v1/audio-analysis/2vNnY9vB5JIV4o5I8Edf04,191440,4
Mary Spiteri,6jQ1TWGhShk7oMrvBOL173,Little Child - ESC 1992,19,spotify:track:6jQ1TWGhShk7oMrvBOL173,0.518,0.566,4,-5.795,1,0.0261,0.64,0.0,0.296,0.389,76.92,audio_features,https://api.spotify.com/v1/audio-analysis/6jQ1TWGhShk7oMrvBOL173,188093,4
Georgina,7tdi3mA5wvKUkFVVknupB6,Could It Be - ESC 1991,14,spotify:track:7tdi3mA5wvKUkFVVknupB6,0.649,0.489,5,-9.759,1,0.0296,0.418,0.0,0.0825,0.214,145.759,audio_features,https://api.spotify.com/v1/audio-analysis/7tdi3mA5wvKUkFVVknupB6,189013,4
Helen & Joseph,3lPcK9X0uudmYsz0dvshWo,L’imħabba - ESC 1972,14,spotify:track:3lPcK9X0uudmYsz0dvshWo,0.68,0.647,10,-8.321,1,0.0884,0.886,1.15e-05,0.858,0.807,125.206,audio_features,https://api.spotify.com/v1/audio-analysis/3lPcK9X0uudmYsz0dvshWo,172479,4
Joe Grech,3vO7n5l3c0Wa1ycc7DIgtT,Marija l-Maltija - ESC 1971,15,spotify:track:3vO7n5l3c0Wa1ycc7DIgtT,0.299,0.53,0,-4.455,1,0.0363,0.13,0.0,0.207,0.654,174.026,audio_features,https://api.spotify.com/v1/audio-analysis/3vO7n5l3c0Wa1ycc7DIgtT,207413,4
Natalia Gordienko,4ajjeZhSAVz2Zp9rf9OTIL,Sugar,69,spotify:track:4ajjeZhSAVz2Zp9rf9OTIL,0.694,0.76,11,-7.216,0,0.0464,0.00495,0.00566,0.134,0.511,119.987,audio_features,https://api.spotify.com/v1/audio-analysis/4ajjeZhSAVz2Zp9rf9OTIL,178500,4
Natalia Gordienko,0Qnle48BiFwB0s4ppd93P2,Prison,37,spotify:track:0Qnle48BiFwB0s4ppd93P2,0.515,0.727,4,-7.471,0,0.0345,0.159,1.55e-05,0.226,0.0771,102.811,audio_features,https://api.spotify.com/v1/audio-analysis/0Qnle48BiFwB0s4ppd93P2,177198,3
Anna Odobescu,78iJjN4KTvervCOGL5hZ6R,Stay,33,spotify:track:78iJjN4KTvervCOGL5hZ6R,0.417,0.62,0,-4.935,0,0.0343,0.286,0.0,0.203,0.241,156.167,audio_features,https://api.spotify.com/v1/audio-analysis/78iJjN4KTvervCOGL5hZ6R,180518,4
DoReDoS,0ThWw4Mty8Sb0mzaXyFvt8,My Lucky Day,42,spotify:track:0ThWw4Mty8Sb0mzaXyFvt8,0.735,0.874,11,-4.891,0,0.0709,0.00816,1.61e-06,0.325,0.818,122.002,audio_features,https://api.spotify.com/v1/audio-analysis/0ThWw4Mty8Sb0mzaXyFvt8,183934,4
Sunstroke Project,4Vik7bcpSZEQLIwCLe5aSx,Hey Mamma - Radio Edit,19,spotify:track:4Vik7bcpSZEQLIwCLe5aSx,0.832,0.807,10,-5.944,0,0.112,0.233,0.0102,0.0681,0.644,110.094,audio_features,https://api.spotify.com/v1/audio-analysis/4Vik7bcpSZEQLIwCLe5aSx,179625,4
Lidia Isac,7gb3w8xWgszx40JIz0R0NN,Falling Stars - Radio Edit,28,spotify:track:7gb3w8xWgszx40JIz0R0NN,0.626,0.824,8,-6.64,1,0.0431,0.0534,0.0,0.0206,0.304,125.975,audio_features,https://api.spotify.com/v1/audio-analysis/7gb3w8xWgszx40JIz0R0NN,178838,4
Eduard Romanyuta,6NcwcSoymgNM126a6WwbZX,I Want Your Love,0,spotify:track:6NcwcSoymgNM126a6WwbZX,0.445,0.812,8,-5.049,1,0.0431,0.0276,0.0,0.148,0.865,206.003,audio_features,https://api.spotify.com/v1/audio-analysis/6NcwcSoymgNM126a6WwbZX,180872,4
Cristina Scarlat,5jGzOHFqzgyhxdFWZRxRaR,Wild Soul - Eurovision 2014 - Moldova,0,spotify:track:5jGzOHFqzgyhxdFWZRxRaR,0.59,0.735,2,-4.508,0,0.0444,0.0901,0.0,0.241,0.122,139.995,audio_features,https://api.spotify.com/v1/audio-analysis/5jGzOHFqzgyhxdFWZRxRaR,182000,4
Aliona Moon,2OQ8r8PyqHRQgP5rZoNk5K,O Mie,29,spotify:track:2OQ8r8PyqHRQgP5rZoNk5K,0.621,0.718,2,-2.99,0,0.0306,0.563,0.0,0.182,0.311,128.02,audio_features,https://api.spotify.com/v1/audio-analysis/2OQ8r8PyqHRQgP5rZoNk5K,183422,4
Pasha Parfeni,7cpOKiJAbRLvmMJdzckE3Y,Lautar,29,spotify:track:7cpOKiJAbRLvmMJdzckE3Y,0.664,0.856,7,-4.247,0,0.0571,0.106,0.0,0.214,0.6,107.044,audio_features,https://api.spotify.com/v1/audio-analysis/7cpOKiJAbRLvmMJdzckE3Y,186149,4
Zdob si Zdub,5bKbuYEBKHd3TOuOY2c76f,So Lucky,0,spotify:track:5bKbuYEBKHd3TOuOY2c76f,0.74,0.888,4,-3.857,0,0.0613,0.0073,0.0037,0.104,0.805,148.032,audio_features,https://api.spotify.com/v1/audio-analysis/5bKbuYEBKHd3TOuOY2c76f,229747,4
Sunstroke Project,06bUBaq3PKtjc6DvHN6uiX,Run Away - Radio Edit,51,spotify:track:06bUBaq3PKtjc6DvHN6uiX,0.66,0.931,3,-3.038,0,0.0764,0.0103,0.0,0.181,0.362,129.981,audio_features,https://api.spotify.com/v1/audio-analysis/06bUBaq3PKtjc6DvHN6uiX,177539,4
Nelly Ciobanu,6Jg3xcScQ00BiVMKM915yL,Hora Din Moldova,0,spotify:track:6Jg3xcScQ00BiVMKM915yL,0.569,0.865,6,-4.997,0,0.0505,0.0362,0.0,0.168,0.516,90.014,audio_features,https://api.spotify.com/v1/audio-analysis/6Jg3xcScQ00BiVMKM915yL,176762,4
Arsenium,3Yp9ODeKQRa5dwdov1GSNJ,Loca (Crazy) - Eurovision Version,14,spotify:track:3Yp9ODeKQRa5dwdov1GSNJ,0.838,0.752,7,-4.138,1,0.109,0.109,1.6e-06,0.0942,0.545,93.011,audio_features,https://api.spotify.com/v1/audio-analysis/3Yp9ODeKQRa5dwdov1GSNJ,203800,4
Zdob si Zdub,4rqqHVbVuCJjiR6uyz9izw,Boonika Bate Doba (Grandmana Beat The Drum-A),19,spotify:track:4rqqHVbVuCJjiR6uyz9izw,0.396,0.893,2,-4.661,1,0.0591,0.0301,0.0,0.101,0.967,174.143,audio_features,https://api.spotify.com/v1/audio-analysis/4rqqHVbVuCJjiR6uyz9izw,183520,4
Lise Darly,0LkAoQZ2ER2KnqN8PXLynf,Tout de moi,7,spotify:track:0LkAoQZ2ER2KnqN8PXLynf,0.397,0.325,2,-10.499,1,0.0372,0.945,0.0,0.166,0.443,119.822,audio_features,https://api.spotify.com/v1/audio-analysis/0LkAoQZ2ER2KnqN8PXLynf,182413,4
Michèle Torr,4OMWFiBrBlA11tnJmNhi7y,Une petite française,17,spotify:track:4OMWFiBrBlA11tnJmNhi7y,0.591,0.515,2,-8.702,0,0.0305,0.541,0.0,0.269,0.659,90.274,audio_features,https://api.spotify.com/v1/audio-analysis/4OMWFiBrBlA11tnJmNhi7y,173480,4
Severine,15mVQWoiwjwXrs5LBybM0A,"Un Banc, Un Arbre, Une Rue",37,spotify:track:15mVQWoiwjwXrs5LBybM0A,0.379,0.791,11,-4.859,1,0.0495,0.289,0.0,0.321,0.695,171.672,audio_features,https://api.spotify.com/v1/audio-analysis/15mVQWoiwjwXrs5LBybM0A,230867,4
Tereza Kesovija,6Db1NbH5ciwaDd7bfZSFRV,Bien plus fort,5,spotify:track:6Db1NbH5ciwaDd7bfZSFRV,0.311,0.566,5,-7.822,1,0.0382,0.824,0.0,0.184,0.705,116.187,audio_features,https://api.spotify.com/v1/audio-analysis/6Db1NbH5ciwaDd7bfZSFRV,112840,3
Françoise Hardy,1GGTlezpEN2GFCS7zrDLUk,L'amour s'en va,0,spotify:track:1GGTlezpEN2GFCS7zrDLUk,0.44,0.309,2,-7.869,1,0.0271,0.424,0.0,0.233,0.44,104.634,audio_features,https://api.spotify.com/v1/audio-analysis/1GGTlezpEN2GFCS7zrDLUk,147593,4
François Deguelt,6TrmsWmXYFXZckTf6S9ImM,Dis rien,0,spotify:track:6TrmsWmXYFXZckTf6S9ImM,0.299,0.403,9,-9.245,1,0.0303,0.452,0.000163,0.308,0.346,113.922,audio_features,https://api.spotify.com/v1/audio-analysis/6TrmsWmXYFXZckTf6S9ImM,195400,3
Colette Deréal,3xSysXRdlCITE3KBxpCh9X,"Allons, allons les enfants",4,spotify:track:3xSysXRdlCITE3KBxpCh9X,0.632,0.41,11,-9.496,1,0.0517,0.773,0.0,0.122,0.908,138.707,audio_features,https://api.spotify.com/v1/audio-analysis/3xSysXRdlCITE3KBxpCh9X,136696,5
François Deguelt,6C2fx08Snj39zham5oEOG8,Ce Soir La,1,spotify:track:6C2fx08Snj39zham5oEOG8,0.364,0.541,1,-6.281,1,0.0331,0.935,9.43e-05,0.423,0.425,100.996,audio_features,https://api.spotify.com/v1/audio-analysis/6C2fx08Snj39zham5oEOG8,210466,4
Jaques Pills,5Bhj2761zwyBnClPTgE8Mm,Mon Ami Pierrot,2,spotify:track:5Bhj2761zwyBnClPTgE8Mm,0.389,0.725,7,-12.271,1,0.594,0.677,0.0,0.891,0.382,142.484,audio_features,https://api.spotify.com/v1/audio-analysis/5Bhj2761zwyBnClPTgE8Mm,185784,4
D-mol,3xiAusIKlqfnatyzEWzdtS,Heaven,31,spotify:track:3xiAusIKlqfnatyzEWzdtS,0.534,0.731,2,-7.881,1,0.0472,0.213,0.0,0.315,0.47,92.031,audio_features,https://api.spotify.com/v1/audio-analysis/3xiAusIKlqfnatyzEWzdtS,174783,4
Vanja Radovanović,4AQX7Nbg0ZuiA763Y6N8Uk,Inje,25,spotify:track:4AQX7Nbg0ZuiA763Y6N8Uk,0.493,0.446,6,-5.682,0,0.0266,0.394,0.0,0.548,0.338,79.036,audio_features,https://api.spotify.com/v1/audio-analysis/4AQX7Nbg0ZuiA763Y6N8Uk,180878,4
Slavko Kalezić,4zEULD8iaJhK3Cs8oVkMSx,Space,0,spotify:track:4zEULD8iaJhK3Cs8oVkMSx,0.579,0.941,9,-4.029,0,0.0873,0.00623,0.0,0.107,0.524,120.06,audio_features,https://api.spotify.com/v1/audio-analysis/4zEULD8iaJhK3Cs8oVkMSx,179496,4
Nenad Knežević Knez,3vfkDz867zwX33cBqlNWVv,Adio,33,spotify:track:3vfkDz867zwX33cBqlNWVv,0.37,0.508,6,-8.001,0,0.0299,0.678,0.0,0.0593,0.267,94.582,audio_features,https://api.spotify.com/v1/audio-analysis/3vfkDz867zwX33cBqlNWVv,184853,4
Sergej Ćetković,7fqU0gvC9th5GiDCbqFDUI,Moj svijet,0,spotify:track:7fqU0gvC9th5GiDCbqFDUI,0.216,0.566,0,-6.335,0,0.0338,0.208,0.0,0.115,0.228,49.879,audio_features,https://api.spotify.com/v1/audio-analysis/7fqU0gvC9th5GiDCbqFDUI,187173,4
Who See,3qolQX5Hx9iTkN0Fwdr5mU,Igranka,21,spotify:track:3qolQX5Hx9iTkN0Fwdr5mU,0.753,0.785,8,-2.714,1,0.262,0.0472,0.0,0.0893,0.633,130.199,audio_features,https://api.spotify.com/v1/audio-analysis/3qolQX5Hx9iTkN0Fwdr5mU,174329,4
Andrea Demirović,1i4cKcN9XLS1EN93tOtL0r,Just Get out of My Life - ESC-Version,19,spotify:track:1i4cKcN9XLS1EN93tOtL0r,0.559,0.908,7,-3.384,0,0.0491,0.0237,2.21e-05,0.657,0.555,137.727,audio_features,https://api.spotify.com/v1/audio-analysis/1i4cKcN9XLS1EN93tOtL0r,181467,4
Jeangu Macrooy,5GVMXVYBFyUeq1jz8IsGRq,Birth Of A New Age,69,spotify:track:5GVMXVYBFyUeq1jz8IsGRq,0.718,0.718,0,-4.969,0,0.0609,0.479,8.8e-06,0.234,0.539,95.039,audio_features,https://api.spotify.com/v1/audio-analysis/5GVMXVYBFyUeq1jz8IsGRq,173375,4
Jeangu Macrooy,2VkQOOtMhEkd2KF2AAGVKD,Grow,52,spotify:track:2VkQOOtMhEkd2KF2AAGVKD,0.386,0.231,0,-10.982,1,0.0362,0.514,0.0,0.224,0.114,142.079,audio_features,https://api.spotify.com/v1/audio-analysis/2VkQOOtMhEkd2KF2AAGVKD,179975,4
Duncan Laurence,1Xi84slp6FryDSCbzq4UCD,Arcade,87,spotify:track:1Xi84slp6FryDSCbzq4UCD,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,audio_features,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3
Waylon,1Ryw2NPudgM1SRGZx91RbL,Outlaw In 'Em - Single Edit,43,spotify:track:1Ryw2NPudgM1SRGZx91RbL,0.583,0.875,11,-6.01,0,0.0502,0.0608,0.0,0.341,0.726,86.992,audio_features,https://api.spotify.com/v1/audio-analysis/1Ryw2NPudgM1SRGZx91RbL,176163,4
OG3NE,2VgAFgQobMekLk4QJk93og,Lights and Shadows,0,spotify:track:2VgAFgQobMekLk4QJk93og,0.536,0.728,6,-5.213,1,0.0545,0.2,0.0,0.141,0.503,95.842,audio_features,https://api.spotify.com/v1/audio-analysis/2VgAFgQobMekLk4QJk93og,181324,4
Douwe Bob,26bqkV4bV12BKHnuUIGLII,Slow Down,0,spotify:track:26bqkV4bV12BKHnuUIGLII,0.601,0.794,7,-4.95,1,0.0281,0.0836,7.44e-06,0.0564,0.668,123.747,audio_features,https://api.spotify.com/v1/audio-analysis/26bqkV4bV12BKHnuUIGLII,166173,4
Trijntje Oosterhuis,0z3UNXI7HBMpAX7p8xg2pu,Walk Along,21,spotify:track:0z3UNXI7HBMpAX7p8xg2pu,0.487,0.81,6,-3.687,1,0.0423,0.244,0.0108,0.495,0.417,171.785,audio_features,https://api.spotify.com/v1/audio-analysis/0z3UNXI7HBMpAX7p8xg2pu,183027,4
The Common Linnets,0bNI4Uu69SutuOMhmKGz42,Calm After The Storm,0,spotify:track:0bNI4Uu69SutuOMhmKGz42,0.694,0.391,6,-11.089,1,0.0303,0.488,0.273,0.123,0.382,116.046,audio_features,https://api.spotify.com/v1/audio-analysis/0bNI4Uu69SutuOMhmKGz42,212693,4
Anouk,360iGbpxBsjVgDl15nVIqt,Birds,0,spotify:track:360iGbpxBsjVgDl15nVIqt,0.286,0.385,4,-8.402,1,0.029,0.802,0.0,0.111,0.0799,84.411,audio_features,https://api.spotify.com/v1/audio-analysis/360iGbpxBsjVgDl15nVIqt,203027,4
Joan Franka,3nEV37sRDs35oEooDJCQ9N,You And Me - Official Baku Version,5,spotify:track:3nEV37sRDs35oEooDJCQ9N,0.662,0.639,6,-5.688,1,0.0243,0.205,0.0,0.145,0.7,98.029,audio_features,https://api.spotify.com/v1/audio-analysis/3nEV37sRDs35oEooDJCQ9N,181854,4
3JS,4VMKl6w9MCbe6uRW9RQ3QT,Never Alone,0,spotify:track:4VMKl6w9MCbe6uRW9RQ3QT,0.476,0.83,0,-5.593,1,0.0294,0.00952,0.0,0.325,0.569,97.027,audio_features,https://api.spotify.com/v1/audio-analysis/4VMKl6w9MCbe6uRW9RQ3QT,179412,4
Sieneke,4xufzAdw6ChXXzMWsVDz8X,Ik Ben Verliefd (sha - La - Lie),4,spotify:track:4xufzAdw6ChXXzMWsVDz8X,0.62,0.913,1,-2.745,0,0.0519,0.292,0.0,0.0571,0.775,162.114,audio_features,https://api.spotify.com/v1/audio-analysis/4xufzAdw6ChXXzMWsVDz8X,178158,4
De Toppers,5WnWh5gDv2HAFBeMKnlxaI,Shine - New Wave Eurovision 2009 Mix,33,spotify:track:5WnWh5gDv2HAFBeMKnlxaI,0.63,0.871,8,-7.15,1,0.0722,0.00189,0.0,0.258,0.455,131.936,audio_features,https://api.spotify.com/v1/audio-analysis/5WnWh5gDv2HAFBeMKnlxaI,181893,4
Hind,7EmrADNrV80ZUYFOAwGyzt,Your Heart Belongs To Me,0,spotify:track:7EmrADNrV80ZUYFOAwGyzt,0.635,0.873,8,-4.976,0,0.0495,0.00859,0.000307,0.106,0.84,93.98,audio_features,https://api.spotify.com/v1/audio-analysis/7EmrADNrV80ZUYFOAwGyzt,185360,4
Edsilia Rombley,0y2frDpPtKFcP8ZNbS1gmJ,On Top Of The World,27,spotify:track:0y2frDpPtKFcP8ZNbS1gmJ,0.61,0.708,11,-5.261,0,0.0354,0.154,0.0,0.155,0.608,125.947,audio_features,https://api.spotify.com/v1/audio-analysis/0y2frDpPtKFcP8ZNbS1gmJ,180120,4
Treble,22Yx8cpfyfAaMeUR47rYeh,Amambanda - Single Edit,18,spotify:track:22Yx8cpfyfAaMeUR47rYeh,0.685,0.938,4,-5.078,0,0.142,0.138,1.04e-05,0.236,0.808,102.991,audio_features,https://api.spotify.com/v1/audio-analysis/22Yx8cpfyfAaMeUR47rYeh,180773,4
Glennis,54Dj26oMKU1DL7uKOMILZA,My Impossible Dream,0,spotify:track:54Dj26oMKU1DL7uKOMILZA,0.451,0.584,3,-6.256,1,0.0332,0.343,0.0,0.148,0.287,135.838,audio_features,https://api.spotify.com/v1/audio-analysis/54Dj26oMKU1DL7uKOMILZA,166266,4
Esther Hart,06AT53Zqpg2uQG66ihdLrx,One More Night,30,spotify:track:06AT53Zqpg2uQG66ihdLrx,0.641,0.887,1,-5.479,1,0.07,0.023,0.0,0.32,0.56,116.035,audio_features,https://api.spotify.com/v1/audio-analysis/06AT53Zqpg2uQG66ihdLrx,180827,4
Linda Wagenmakers,4OxAOffBcJqxGFn9R5KxYV,No Goodbyes - Radio Edit,31,spotify:track:4OxAOffBcJqxGFn9R5KxYV,0.645,0.876,10,-6.574,1,0.0402,0.0148,0.000918,0.394,0.657,134.995,audio_features,https://api.spotify.com/v1/audio-analysis/4OxAOffBcJqxGFn9R5KxYV,187533,4
Marlayne,0nSf8MYs2vZvA4uhdO8AfA,One Good Reason,23,spotify:track:0nSf8MYs2vZvA4uhdO8AfA,0.559,0.859,1,-6.715,1,0.0361,0.513,0.0,0.128,0.619,95.027,audio_features,https://api.spotify.com/v1/audio-analysis/0nSf8MYs2vZvA4uhdO8AfA,181960,4
Edsilia Rombley,5LVFTvXCObhitD5wDN799x,Hemel & Aarde,0,spotify:track:5LVFTvXCObhitD5wDN799x,0.602,0.918,11,-4.288,0,0.0574,0.0895,0.0,0.352,0.689,95.025,audio_features,https://api.spotify.com/v1/audio-analysis/5LVFTvXCObhitD5wDN799x,180440,4
Maxine & Franklin Brown,16tt5gsCest1TGUDsbjxed,De Eerste Keer,34,spotify:track:16tt5gsCest1TGUDsbjxed,0.775,0.909,9,-5.891,1,0.0527,0.264,0.0,0.154,0.67,100.09,audio_features,https://api.spotify.com/v1/audio-analysis/16tt5gsCest1TGUDsbjxed,158427,4
Willeke Alberti,72WaXgWcQwiFNE6YWhsH3B,Waar Is De Zon,16,spotify:track:72WaXgWcQwiFNE6YWhsH3B,0.23,0.295,10,-13.206,1,0.0342,0.699,4.14e-06,0.233,0.164,76.412,audio_features,https://api.spotify.com/v1/audio-analysis/72WaXgWcQwiFNE6YWhsH3B,209733,4
Ruth Jacott,1ijSg7COGeKN7Cu9ejnPet,Vrede,41,spotify:track:1ijSg7COGeKN7Cu9ejnPet,0.67,0.637,8,-12.141,1,0.058,0.143,0.0,0.325,0.731,102.762,audio_features,https://api.spotify.com/v1/audio-analysis/1ijSg7COGeKN7Cu9ejnPet,197960,4
Humphrey Campbell,2hVNKv5797OsBC4PxnwZdz,Wijs Me De Weg,19,spotify:track:2hVNKv5797OsBC4PxnwZdz,0.579,0.679,8,-12.238,1,0.0387,0.356,0.00194,0.165,0.482,119.985,audio_features,https://api.spotify.com/v1/audio-analysis/2hVNKv5797OsBC4PxnwZdz,175099,4
